Station,Year,Date,AvgDO
TOE,2015,2015-04-10,7.532291666666667
DEC,2015,2015-04-11,8.715625
TOE,2015,2015-04-11,7.416666666666667
DEC,2015,2015-04-12,8.807291666666666
TOE,2015,2015-04-12,7.81875
DEC,2015,2015-04-13,8.8375
TOE,2015,2015-04-13,8.038541666666667
DEC,2015,2015-04-14,8.996875
TOE,2015,2015-04-14,8.717708333333333
DEC,2015,2015-04-15,9.1375
TOE,2015,2015-04-15,8.984375
DEC,2015,2015-04-16,9.217708333333333
TOE,2015,2015-04-16,8.885416666666666
DEC,2015,2015-04-17,9.152083333333334
TOE,2015,2015-04-17,8.838541666666666
DEC,2015,2015-04-18,9.085416666666667
TOE,2015,2015-04-18,8.763541666666667
DEC,2015,2015-04-19,8.992708333333333
TOE,2015,2015-04-19,8.633333333333333
DEC,2015,2015-04-20,9.030208333333334
TOE,2015,2015-04-20,8.535416666666666
DEC,2015,2015-04-21,9.127083333333333
TOE,2015,2015-04-21,8.48125
DEC,2015,2015-04-22,9.06875
TOE,2015,2015-04-22,8.147916666666667
DEC,2015,2015-04-23,8.997916666666667
TOE,2015,2015-04-23,7.676842105263158
DEC,2015,2015-04-24,9.016666666666667
TOE,2015,2015-04-24,7.41875
DEC,2015,2015-04-25,9.027083333333334
TOE,2015,2015-04-25,7.135416666666667
DEC,2015,2015-04-26,8.984375
TOE,2015,2015-04-26,6.754166666666666
DEC,2015,2015-04-27,8.914583333333333
TOE,2015,2015-04-27,6.355208333333334
DEC,2015,2015-04-28,8.791666666666666
TOE,2015,2015-04-28,6.302083333333333
DEC,2015,2015-04-29,8.701041666666667
TOE,2015,2015-04-29,6.377083333333333
DEC,2015,2015-04-30,8.605208333333334
TOE,2015,2015-04-30,6.183333333333334
DEC,2015,2015-05-01,8.438541666666666
TOE,2015,2015-05-01,6.013541666666667
DEC,2015,2015-05-02,8.392708333333333
TOE,2015,2015-05-02,6.451041666666667
DEC,2015,2015-05-03,8.483333333333333
TOE,2015,2015-05-03,6.94375
DEC,2015,2015-05-04,8.581249999999999
TOE,2015,2015-05-04,7.322916666666667
DEC,2015,2015-05-05,8.442708333333334
TOE,2015,2015-05-05,7.435416666666667
DEC,2015,2015-05-06,8.302083333333334
TOE,2015,2015-05-06,7.427083333333333
DEC,2015,2015-05-07,8.232291666666667
TOE,2015,2015-05-07,7.3119565217391305
DEC,2015,2015-05-08,8.052083333333334
TOE,2015,2015-05-08,7.195833333333334
DEC,2015,2015-05-09,8.025
TOE,2015,2015-05-09,7.23125
DEC,2015,2015-05-10,8.165625
TOE,2015,2015-05-10,7.359375
DEC,2015,2015-05-11,8.257291666666667
TOE,2015,2015-05-11,7.579166666666667
DEC,2015,2015-05-12,8.408333333333333
TOE,2015,2015-05-12,7.751063829787234
DEC,2015,2015-05-13,8.487499999999999
TOE,2015,2015-05-13,7.903125
DEC,2015,2015-05-14,8.41875
TOE,2015,2015-05-14,7.938541666666667
DEC,2015,2015-05-15,8.404166666666667
TOE,2015,2015-05-15,8.05
DEC,2015,2015-05-16,8.378125
TOE,2015,2015-05-16,8.094791666666667
DEC,2015,2015-05-17,8.4
TOE,2015,2015-05-17,8.107291666666667
DEC,2015,2015-05-18,8.4875
TOE,2015,2015-05-18,8.1875
DEC,2015,2015-05-19,8.528723404255318
TOE,2015,2015-05-19,8.1875
DEC,2015,2015-05-20,8.625
TOE,2015,2015-05-20,8.154166666666667
DEC,2015,2015-05-21,8.65625
TOE,2015,2015-05-21,8.002083333333333
DEC,2015,2015-05-22,8.633333333333333
TOE,2015,2015-05-22,7.80625
DEC,2015,2015-05-23,8.6
TOE,2015,2015-05-23,7.695833333333333
DEC,2015,2015-05-24,8.622916666666667
TOE,2015,2015-05-24,7.589583333333334
DEC,2015,2015-05-25,8.734375
TOE,2015,2015-05-25,7.765625
DEC,2015,2015-05-26,8.83125
TOE,2015,2015-05-26,7.946875
DEC,2015,2015-05-27,8.875
TOE,2015,2015-05-27,7.932291666666667
DEC,2015,2015-05-28,8.839130434782609
TOE,2015,2015-05-28,7.695833333333333
DEC,2015,2015-05-29,8.796875
TOE,2015,2015-05-29,7.50625
DEC,2015,2015-05-30,8.772916666666667
TOE,2015,2015-05-30,7.5125
DEC,2015,2015-05-31,8.798958333333333
TOE,2015,2015-05-31,7.719791666666667
DEC,2015,2015-06-01,8.770833333333334
TOE,2015,2015-06-01,7.858333333333333
DEC,2015,2015-06-02,8.671875
TOE,2015,2015-06-02,7.670833333333333
DEC,2015,2015-06-03,8.6625
TOE,2015,2015-06-03,7.571875
DEC,2015,2015-06-04,8.561458333333333
TOE,2015,2015-06-04,7.5062500000000005
DEC,2015,2015-06-05,8.504166666666666
TOE,2015,2015-06-05,7.354166666666667
DEC,2015,2015-06-06,8.555208333333333
TOE,2015,2015-06-06,7.296875
DEC,2015,2015-06-07,8.509375
TOE,2015,2015-06-07,7.120833333333334
DEC,2015,2015-06-08,8.402083333333334
TOE,2015,2015-06-08,6.830208333333333
DEC,2015,2015-06-09,8.395833333333334
TOE,2015,2015-06-09,6.8
DEC,2015,2015-06-10,8.225
TOE,2015,2015-06-10,6.696875
DEC,2015,2015-06-11,8.021875
TOE,2015,2015-06-11,6.654166666666667
DEC,2015,2015-06-12,7.96875
TOE,2015,2015-06-12,6.838541666666667
DEC,2015,2015-06-13,8.047916666666666
TOE,2015,2015-06-13,6.935416666666667
DEC,2015,2015-06-14,8.133333333333333
TOE,2015,2015-06-14,7.263541666666667
DEC,2015,2015-06-15,8.180208333333333
TOE,2015,2015-06-15,7.439583333333333
DEC,2015,2015-06-16,8.128125
TOE,2015,2015-06-16,7.348958333333333
DEC,2015,2015-06-17,8.084375
TOE,2015,2015-06-17,7.185416666666667
DEC,2015,2015-06-18,8.135416666666666
TOE,2015,2015-06-18,7.212765957446808
DEC,2015,2015-06-19,8.153125
TOE,2015,2015-06-19,7.183333333333334
DEC,2015,2015-06-20,8.128124999999999
TOE,2015,2015-06-20,7.116666666666667
DEC,2015,2015-06-21,8.173958333333333
TOE,2015,2015-06-21,7.484375
DEC,2015,2015-06-22,8.245833333333334
TOE,2015,2015-06-22,7.470833333333333
DEC,2015,2015-06-23,8.267708333333333
TOE,2015,2015-06-23,7.416666666666667
DEC,2015,2015-06-24,8.273958333333333
TOE,2015,2015-06-24,7.386458333333334
DEC,2015,2015-06-25,8.225
TOE,2015,2015-06-25,7.1875
DEC,2015,2015-06-26,8.201086956521738
TOE,2015,2015-06-26,7.101041666666666
DEC,2015,2015-06-27,8.284375
TOE,2015,2015-06-27,7.327083333333333
DEC,2015,2015-06-28,8.3
TOE,2015,2015-06-28,7.314583333333333
DEC,2015,2015-06-29,8.338541666666666
TOE,2015,2015-06-29,7.373958333333333
DEC,2015,2015-06-30,8.25
TOE,2015,2015-06-30,7.20625
DEC,2015,2015-07-01,8.109375
TOE,2015,2015-07-01,7.077083333333333
DEC,2015,2015-07-02,8.060416666666667
TOE,2015,2015-07-02,7.142708333333333
DEC,2015,2015-07-03,8.049999999999999
TOE,2015,2015-07-03,7.2875
DEC,2015,2015-07-04,8.104166666666666
TOE,2015,2015-07-04,7.341666666666667
DEC,2015,2015-07-05,8.208333333333334
TOE,2015,2015-07-05,7.548958333333333
DEC,2015,2015-07-06,8.298958333333333
TOE,2015,2015-07-06,7.609375
DEC,2015,2015-07-07,8.370833333333334
TOE,2015,2015-07-07,7.576041666666667
DEC,2015,2015-07-08,8.4
TOE,2015,2015-07-08,7.697916666666667
DEC,2015,2015-07-09,8.423655913978495
TOE,2015,2015-07-09,7.853125
DEC,2015,2015-07-10,8.428125
TOE,2015,2015-07-10,7.88125
DEC,2015,2015-07-11,8.396875
TOE,2015,2015-07-11,7.980208333333334
DEC,2015,2015-07-12,8.361458333333333
TOE,2015,2015-07-12,8.026041666666666
DEC,2015,2015-07-13,8.329166666666667
TOE,2015,2015-07-13,7.9375
DEC,2015,2015-07-14,8.288541666666667
TOE,2015,2015-07-14,7.851041666666666
DEC,2015,2015-07-15,8.227083333333333
TOE,2015,2015-07-15,7.760416666666667
DEC,2015,2015-07-16,8.173958333333333
TOE,2015,2015-07-16,7.68125
DEC,2015,2015-07-17,8.191666666666666
TOE,2015,2015-07-17,7.572916666666667
DEC,2015,2015-07-18,8.254166666666666
TOE,2015,2015-07-18,7.559375
DEC,2015,2015-07-19,8.25625
TOE,2015,2015-07-19,7.390625
DEC,2015,2015-07-20,8.21875
TOE,2015,2015-07-20,7.203333333333333
DEC,2015,2015-07-21,8.217708333333333
DEC,2015,2015-07-22,8.220833333333333
DEC,2015,2015-07-23,8.203125
TOE,2015,2015-07-23,7.797058823529412
DEC,2015,2015-07-24,8.18125
TOE,2015,2015-07-24,7.740625
DEC,2015,2015-07-25,8.185416666666667
TOE,2015,2015-07-25,7.857291666666667
DEC,2015,2015-07-26,8.136458333333334
TOE,2015,2015-07-26,7.960416666666667
DEC,2015,2015-07-27,8.104166666666666
TOE,2015,2015-07-27,7.836458333333333
DEC,2015,2015-07-28,8.001041666666667
TOE,2015,2015-07-28,7.591666666666667
DEC,2015,2015-07-29,7.873958333333333
TOE,2015,2015-07-29,7.366666666666666
DEC,2015,2015-07-30,7.914583333333334
TOE,2015,2015-07-30,7.442391304347826
DEC,2015,2015-07-31,7.984375
TOE,2015,2015-07-31,7.379166666666666
DEC,2015,2015-08-01,8.081249999999999
TOE,2015,2015-08-01,7.545833333333333
DEC,2015,2015-08-02,8.148958333333333
TOE,2015,2015-08-02,7.6375
DEC,2015,2015-08-03,8.216666666666667
TOE,2015,2015-08-03,7.751041666666667
DEC,2015,2015-08-04,8.252083333333333
TOE,2015,2015-08-04,7.714583333333334
DEC,2015,2015-08-05,8.2125
TOE,2015,2015-08-05,7.580555555555556
DEC,2015,2015-08-06,8.059375
DEC,2015,2015-08-07,8.017708333333333
TOE,2015,2015-08-07,7.509090909090909
DEC,2015,2015-08-08,8.102083333333333
TOE,2015,2015-08-08,7.75
DEC,2015,2015-08-09,8.095833333333333
TOE,2015,2015-08-09,7.683333333333334
DEC,2015,2015-08-10,8.080208333333333
TOE,2015,2015-08-10,7.7615384615384615
DEC,2015,2015-08-11,8.109375
TOE,2015,2015-08-11,7.745454545454545
DEC,2015,2015-08-12,8.078125
TOE,2015,2015-08-12,7.566666666666666
DEC,2015,2015-08-13,8.079166666666666
TOE,2015,2015-08-13,7.544897959183674
DEC,2015,2015-08-14,8.077083333333333
TOE,2015,2015-08-14,7.515625
DEC,2015,2015-08-15,8.03125
TOE,2015,2015-08-15,7.361458333333333
DEC,2015,2015-08-16,7.8875
TOE,2015,2015-08-16,7.136458333333334
DEC,2015,2015-08-17,7.753125
TOE,2015,2015-08-17,6.880208333333333
DEC,2015,2015-08-18,7.823913043478261
TOE,2015,2015-08-18,6.898913043478261
DEC,2015,2015-08-19,8.01875
TOE,2015,2015-08-19,7.065625
DEC,2015,2015-08-20,8.164583333333333
TOE,2015,2015-08-20,7.248958333333333
DEC,2015,2015-08-21,8.215625
TOE,2015,2015-08-21,7.248958333333333
DEC,2015,2015-08-22,8.273958333333333
TOE,2015,2015-08-22,7.482291666666667
DEC,2015,2015-08-23,8.273958333333333
TOE,2015,2015-08-23,7.638541666666667
DEC,2015,2015-08-24,8.309782608695652
TOE,2015,2015-08-24,7.007291666666667
DEC,2015,2015-08-25,8.316666666666666
TOE,2015,2015-08-25,6.99375
DEC,2015,2015-08-26,8.252083333333333
TOE,2015,2015-08-26,7.125
DEC,2015,2015-08-27,8.16875
TOE,2015,2015-08-27,7.088541666666667
DEC,2015,2015-08-28,8.083333333333332
TOE,2015,2015-08-28,6.972093023255814
DEC,2015,2015-08-29,7.965625
DEC,2015,2015-08-30,7.957291666666666
DEC,2015,2015-08-31,7.932608695652174
TOE,2015,2015-08-31,6.274418604651163
DEC,2015,2015-09-01,7.841666666666667
TOE,2015,2015-09-01,6.198958333333334
DEC,2015,2015-09-02,7.860416666666667
TOE,2015,2015-09-02,6.619791666666667
DEC,2015,2015-09-03,7.93125
TOE,2015,2015-09-03,7.01875
DEC,2015,2015-09-04,7.932291666666667
TOE,2015,2015-09-04,7.252083333333333
DEC,2015,2015-09-05,7.983333333333333
TOE,2015,2015-09-05,6.841666666666667
DEC,2015,2015-09-06,7.973958333333333
TOE,2015,2015-09-06,6.115625
DEC,2015,2015-09-07,7.898958333333334
TOE,2015,2015-09-07,5.375
DEC,2015,2015-09-08,7.775
TOE,2015,2015-09-08,5.103125
DEC,2015,2015-09-09,7.65625
TOE,2015,2015-09-09,4.942708333333333
DEC,2015,2015-09-10,7.726881720430107
TOE,2015,2015-09-10,4.705208333333333
DEC,2015,2015-09-11,7.835416666666667
TOE,2015,2015-09-11,4.575
DEC,2015,2015-09-12,7.971875
TOE,2015,2015-09-12,4.745833333333334
DEC,2015,2015-09-13,8.028125
TOE,2015,2015-09-13,4.83125
DEC,2015,2015-09-14,8.042708333333334
TOE,2015,2015-09-14,5.376041666666667
DEC,2015,2015-09-15,8.082291666666666
TOE,2015,2015-09-15,5.698795180722891
DEC,2015,2015-09-16,8.180208333333333
TOE,2015,2015-09-16,5.96875
DEC,2015,2015-09-17,8.0875
TOE,2015,2015-09-17,5.675
DEC,2015,2015-09-18,8.078125
TOE,2015,2015-09-18,5.392708333333333
DEC,2015,2015-09-19,8.036458333333334
TOE,2015,2015-09-19,5.294791666666667
DEC,2015,2015-09-20,7.954166666666667
TOE,2015,2015-09-20,5.203125
DEC,2015,2015-09-21,7.867708333333334
TOE,2015,2015-09-21,5.246875
DEC,2015,2015-09-22,7.94375
TOE,2015,2015-09-22,5.857291666666667
DEC,2015,2015-09-23,8.094791666666666
TOE,2015,2015-09-23,6.588541666666667
DEC,2015,2015-09-24,8.036458333333334
TOE,2015,2015-09-24,6.603125
DEC,2015,2015-09-25,7.965625
TOE,2015,2015-09-25,6.466666666666667
DEC,2015,2015-09-26,8.041666666666666
TOE,2015,2015-09-26,6.476041666666667
DEC,2015,2015-09-27,8.033333333333333
TOE,2015,2015-09-27,6.490625
DEC,2015,2015-09-28,7.969791666666667
TOE,2015,2015-09-28,6.514583333333333
DEC,2015,2015-09-29,8.098958333333332
TOE,2015,2015-09-29,6.978125
DEC,2015,2015-09-30,8.153125
TOE,2015,2015-09-30,7.075
DEC,2015,2015-10-01,8.025
TOE,2015,2015-10-01,6.954166666666667
DEC,2015,2015-10-02,7.976041666666666
TOE,2015,2015-10-02,7.116666666666666
DEC,2015,2015-10-03,8.0125
TOE,2015,2015-10-03,7.433333333333334
DEC,2015,2015-10-04,8.016666666666666
TOE,2015,2015-10-04,7.565625
DEC,2015,2015-10-05,7.89375
TOE,2015,2015-10-05,7.405208333333333
DEC,2015,2015-10-06,7.933333333333334
TOE,2015,2015-10-06,7.436458333333333
DEC,2015,2015-10-07,7.997916666666667
TOE,2015,2015-10-07,7.471875
DEC,2015,2015-10-08,7.96875
TOE,2015,2015-10-08,7.446875
DEC,2015,2015-10-09,7.976041666666666
TOE,2015,2015-10-09,7.396875
DEC,2015,2015-10-10,8.023958333333333
TOE,2015,2015-10-10,7.51875
DEC,2015,2015-10-11,8.090625
TOE,2015,2015-10-11,7.520833333333333
DEC,2015,2015-10-12,8.0375
TOE,2015,2015-10-12,7.38125
DEC,2015,2015-10-13,7.934736842105264
TOE,2015,2015-10-13,7.236458333333333
DEC,2015,2015-10-14,7.957291666666666
TOE,2015,2015-10-14,7.375
DEC,2015,2015-10-15,7.986458333333333
TOE,2015,2015-10-15,7.446808510638298
DEC,2015,2015-10-16,7.970833333333333
TOE,2015,2015-10-16,7.297916666666667
DEC,2015,2015-10-17,8.105208333333334
TOE,2015,2015-10-17,7.465625
DEC,2015,2015-10-18,8.217708333333333
TOE,2015,2015-10-18,7.425
DEC,2015,2015-10-19,8.25
TOE,2015,2015-10-19,7.264583333333333
DEC,2015,2015-10-20,8.196875
TOE,2015,2015-10-20,7.348958333333333
DEC,2015,2015-10-21,8.167708333333334
TOE,2015,2015-10-21,7.495833333333334
DEC,2015,2015-10-22,8.073958333333334
TOE,2015,2015-10-22,7.523958333333334
DEC,2015,2015-10-23,8.028125
TOE,2015,2015-10-23,7.471875
DEC,2015,2015-10-24,7.961458333333334
TOE,2015,2015-10-24,7.36875
DEC,2015,2015-10-25,7.973958333333333
TOE,2015,2015-10-25,7.429166666666666
DEC,2015,2015-10-26,8.004166666666666
TOE,2015,2015-10-26,7.504166666666666
DEC,2015,2015-10-27,7.944791666666667
TOE,2015,2015-10-27,7.528125
DEC,2015,2015-10-28,7.867708333333334
TOE,2015,2015-10-28,7.539583333333333
DEC,2015,2015-10-29,8.014583333333333
TOE,2015,2015-10-29,7.657291666666667
DEC,2015,2015-10-30,8.125
TOE,2015,2015-10-30,7.789583333333333
DEC,2015,2015-10-31,8.072916666666666
TOE,2015,2015-10-31,7.872916666666667
DEC,2015,2015-11-01,8.194791666666667
TOE,2015,2015-11-01,8.105208333333334
DEC,2015,2015-11-02,8.255208333333334
TOE,2015,2015-11-02,7.894791666666666
DEC,2015,2015-11-03,8.31875
TOE,2015,2015-11-03,7.822916666666667
DEC,2015,2015-11-04,8.508333333333333
TOE,2015,2015-11-04,8.002083333333333
DEC,2015,2015-11-05,8.619791666666666
TOE,2015,2015-11-05,8.353125
DEC,2015,2015-11-06,8.632291666666667
TOE,2015,2015-11-06,8.757291666666667
DEC,2015,2015-11-07,8.597916666666666
TOE,2015,2015-11-07,9.19375
DEC,2015,2015-11-08,8.558333333333334
TOE,2015,2015-11-08,9.484375
DEC,2015,2015-11-09,8.616304347826087
TOE,2015,2015-11-09,9.6375
DEC,2015,2015-11-10,8.695833333333333
TOE,2015,2015-11-10,9.584375
DEC,2015,2015-11-11,8.741666666666667
TOE,2015,2015-11-11,9.546875
DEC,2015,2015-11-12,8.645833333333334
TOE,2015,2015-11-12,9.758333333333333
DEC,2015,2015-11-13,8.632291666666667
TOE,2015,2015-11-13,9.978125
DEC,2015,2015-11-14,8.648958333333333
TOE,2015,2015-11-14,10.052083333333334
DEC,2015,2015-11-15,8.736458333333333
TOE,2015,2015-11-15,10.201041666666667
DEC,2015,2015-11-16,9.140625
TOE,2015,2015-11-16,9.839583333333334
DEC,2015,2015-11-17,9.380208333333334
TOE,2015,2015-11-17,9.645652173913044
DEC,2015,2015-11-18,9.363541666666666
TOE,2015,2015-11-18,9.48125
DEC,2015,2015-11-19,9.354166666666666
TOE,2015,2015-11-19,9.457291666666666
DEC,2015,2015-11-20,9.326041666666667
TOE,2015,2015-11-20,9.555208333333333
DEC,2015,2015-11-21,9.291666666666666
TOE,2015,2015-11-21,9.803125
DEC,2015,2015-11-22,9.244791666666666
TOE,2015,2015-11-22,9.972916666666666
DEC,2015,2015-11-23,9.171875
TOE,2015,2015-11-23,10.216666666666667
DEC,2015,2015-11-24,9.241666666666667
TOE,2015,2015-11-24,10.278125
DEC,2015,2015-11-25,9.329347826086957
TOE,2015,2015-11-25,10.026041666666666
DEC,2015,2015-11-26,9.438541666666667
TOE,2015,2015-11-26,9.922916666666666
DEC,2015,2015-11-27,9.707291666666666
TOE,2015,2015-11-27,10.102083333333333
DEC,2015,2015-11-28,9.88125
TOE,2015,2015-11-28,10.313541666666667
DEC,2015,2015-11-29,9.911458333333334
TOE,2015,2015-11-29,10.540625
DEC,2015,2015-11-30,9.948936170212766
TOE,2015,2015-11-30,10.666666666666666
DEC,2015,2015-12-01,9.946875
TOE,2015,2015-12-01,10.852083333333333
DEC,2015,2015-12-02,9.9625
TOE,2015,2015-12-02,10.926041666666666
DEC,2015,2015-12-03,9.936458333333334
TOE,2015,2015-12-03,11.042708333333334
DEC,2015,2015-12-04,9.965625
TOE,2015,2015-12-04,10.9625
DEC,2015,2015-12-05,9.941666666666666
TOE,2015,2015-12-05,10.75
DEC,2015,2015-12-06,9.934375
TOE,2015,2015-12-06,10.6875
DEC,2015,2015-12-07,9.91875
TOE,2015,2015-12-07,10.545833333333333
DEC,2015,2015-12-08,9.928125
TOE,2015,2015-12-08,10.306944444444444
DEC,2015,2015-12-09,9.896875
TOE,2015,2015-12-09,9.96875
DEC,2015,2015-12-10,9.89578947368421
TOE,2015,2015-12-10,9.961052631578948
DEC,2015,2015-12-11,9.914583333333333
TOE,2015,2015-12-11,9.786458333333334
DEC,2015,2015-12-12,9.986458333333333
TOE,2015,2015-12-12,9.557291666666666
DEC,2015,2015-12-13,9.979166666666666
TOE,2015,2015-12-13,9.710416666666667
DEC,2015,2015-12-14,10.138541666666667
TOE,2015,2015-12-14,9.594791666666666
DEC,2015,2015-12-15,10.225
TOE,2015,2015-12-15,9.7
DEC,2015,2015-12-16,10.289583333333333
TOE,2015,2015-12-16,9.821875
DEC,2015,2015-12-17,10.1625
TOE,2015,2015-12-17,9.82421052631579
DEC,2015,2015-12-18,10.101041666666667
TOE,2015,2015-12-18,9.924468085106383
DEC,2015,2015-12-19,10.061458333333333
TOE,2015,2015-12-19,9.939583333333333
DEC,2015,2015-12-20,10.00625
TOE,2015,2015-12-20,9.692708333333334
DEC,2015,2015-12-21,10.1375
TOE,2015,2015-12-21,9.961458333333333
DEC,2015,2015-12-22,10.210416666666667
TOE,2015,2015-12-22,10.146315789473684
DEC,2015,2015-12-23,10.305208333333333
TOE,2015,2015-12-23,9.915625
DEC,2015,2015-12-24,10.245833333333334
TOE,2015,2015-12-24,9.672916666666666
DEC,2015,2015-12-25,10.189583333333333
TOE,2015,2015-12-25,9.383333333333333
DEC,2015,2015-12-26,10.134375
TOE,2015,2015-12-26,9.008333333333333
DEC,2015,2015-12-27,10.1
TOE,2015,2015-12-27,8.884375
DEC,2015,2015-12-28,10.025
TOE,2015,2015-12-28,8.808333333333334
DEC,2015,2015-12-29,9.969791666666667
TOE,2015,2015-12-29,8.7125
DEC,2015,2015-12-30,9.925
TOE,2015,2015-12-30,8.655208333333333
DEC,2015,2015-12-31,9.951041666666667
TOE,2015,2015-12-31,8.701041666666667
DEC,2016,2016-01-01,10.139583333333333
TOE,2016,2016-01-01,8.954166666666666
DEC,2016,2016-01-02,10.227083333333333
TOE,2016,2016-01-02,9.227083333333333
DEC,2016,2016-01-03,10.303125
TOE,2016,2016-01-03,9.396875
DEC,2016,2016-01-04,10.317708333333334
TOE,2016,2016-01-04,9.529166666666667
DEC,2016,2016-01-05,10.35625
TOE,2016,2016-01-05,9.996875
DEC,2016,2016-01-06,10.496875
TOE,2016,2016-01-06,10.238541666666666
DEC,2016,2016-01-07,10.485416666666667
TOE,2016,2016-01-07,10.203296703296703
DEC,2016,2016-01-08,10.464130434782609
TOE,2016,2016-01-08,9.801041666666666
DEC,2016,2016-01-09,10.440625
TOE,2016,2016-01-09,9.541666666666666
DEC,2016,2016-01-10,10.284375
TOE,2016,2016-01-10,8.910416666666666
DEC,2016,2016-01-11,10.079166666666666
TOE,2016,2016-01-11,8.323958333333334
DEC,2016,2016-01-12,9.917708333333334
TOE,2016,2016-01-12,8.00625
DEC,2016,2016-01-13,9.975
TOE,2016,2016-01-13,8.340425531914894
DEC,2016,2016-01-14,9.964583333333334
TOE,2016,2016-01-14,8.505208333333334
DEC,2016,2016-01-15,9.921875
TOE,2016,2016-01-15,8.476041666666667
DEC,2016,2016-01-16,9.898958333333333
TOE,2016,2016-01-16,8.348958333333334
DEC,2016,2016-01-17,9.916666666666668
TOE,2016,2016-01-17,8.285416666666666
DEC,2016,2016-01-18,9.983333333333334
TOE,2016,2016-01-18,7.903125
DEC,2016,2016-01-19,10.053125
TOE,2016,2016-01-19,8.245833333333334
DEC,2016,2016-01-20,9.940625
TOE,2016,2016-01-20,7.842708333333333
DEC,2016,2016-01-21,9.55625
TOE,2016,2016-01-21,7.408421052631579
DEC,2016,2016-01-22,9.117391304347827
TOE,2016,2016-01-22,7.01875
DEC,2016,2016-01-23,8.927083333333334
TOE,2016,2016-01-23,6.958823529411765
DEC,2016,2016-01-24,8.854166666666668
TOE,2016,2016-01-24,6.8
DEC,2016,2016-01-25,8.952083333333334
TOE,2016,2016-01-25,6.930952380952381
DEC,2016,2016-01-26,8.998958333333333
TOE,2016,2016-01-26,6.855208333333334
DEC,2016,2016-01-27,8.945833333333333
TOE,2016,2016-01-27,7.115625
DEC,2016,2016-01-28,8.922916666666667
TOE,2016,2016-01-28,7.291666666666667
DEC,2016,2016-01-29,9.040217391304347
TOE,2016,2016-01-29,7.425
DEC,2016,2016-01-30,9.2125
TOE,2016,2016-01-30,7.417708333333334
DEC,2016,2016-01-31,9.259375
TOE,2016,2016-01-31,7.419791666666667
DEC,2016,2016-02-01,9.666666666666666
TOE,2016,2016-02-01,8.678125
DEC,2016,2016-02-02,10.015217391304347
TOE,2016,2016-02-02,8.96875
DEC,2016,2016-02-03,10.04375
TOE,2016,2016-02-03,9.594791666666666
DEC,2016,2016-02-04,10.05
TOE,2016,2016-02-04,9.696875
DEC,2016,2016-02-05,10.104166666666666
TOE,2016,2016-02-05,9.226041666666667
DEC,2016,2016-02-06,10.126041666666666
TOE,2016,2016-02-06,8.701052631578948
DEC,2016,2016-02-07,10.083333333333332
TOE,2016,2016-02-07,8.4
DEC,2016,2016-02-08,10.029166666666667
TOE,2016,2016-02-08,8.125
DEC,2016,2016-02-09,9.984375
TOE,2016,2016-02-09,7.767708333333333
DEC,2016,2016-02-10,9.880208333333334
TOE,2016,2016-02-10,7.50625
DEC,2016,2016-02-11,9.767708333333333
TOE,2016,2016-02-11,7.338461538461538
DEC,2016,2016-02-12,9.625
TOE,2016,2016-02-12,7.210869565217391
DEC,2016,2016-02-13,9.528125
TOE,2016,2016-02-13,7.063541666666667
DEC,2016,2016-02-14,9.463541666666666
TOE,2016,2016-02-14,6.965625
DEC,2016,2016-02-15,9.45
TOE,2016,2016-02-15,7.105208333333334
DEC,2016,2016-02-16,9.366666666666667
TOE,2016,2016-02-16,6.936458333333333
DEC,2016,2016-02-17,9.322916666666668
TOE,2016,2016-02-17,6.8875
DEC,2016,2016-02-18,9.429166666666667
TOE,2016,2016-02-18,7.233333333333333
DEC,2016,2016-02-19,9.36875
TOE,2016,2016-02-19,7.352173913043479
